BinLocation,BuydownPrice,BuydownQuantity,CommissionAmount,CommissionMaximum,CommissionMode,CommissionPercentProfit,CommissionPercentSale,Description,FoodStampable,HQID,ItemNotDiscountable,LastReceived,LastUpdated,Notes,QuantityCommitted,SerialNumberCount,TareWeightPercent,ID,ItemLookupCode,DepartmentID,CategoryID,MessageID,Price,PriceA,PriceB,PriceC,SalePrice,SaleStartDate,SaleEndDate,QuantityDiscountID,TaxID,ItemType,Cost,Quantity,ReorderPoint,RestockLevel,TareWeight,SupplierID,TagAlongItem,TagAlongQuantity,ParentItem,ParentQuantity,BarcodeFormat,PriceLowerBound,PriceUpperBound,PictureName,LastSold,ExtendedDescription,SubDescription1,SubDescription2,SubDescription3,UnitOfMeasure,SubCategoryID,QuantityEntryNotAllowed,PriceMustBeEntered,BlockSalesReason,BlockSalesAfterDate,Weight,Taxable,DBTimeStamp,BlockSalesBeforeDate,LastCost,ReplacementCost,WebItem,BlockSalesType,BlockSalesScheduleID,SaleType,SaleScheduleID,Consignment,Inactive,LastCounted,DoNotOrder,MSRP,DateCreated,Content,UsuallyShip,NumberFormat,ItemCannotBeRet,ItemCannotBeSold,IsAutogenerated,IsGlobalvoucher,DeleteZeroBalanceEntry,TenderID
,0.00,0,0.00,0.00,1,0,0,Spike Shooter Citrus,0,8210,0,NULL,2013-09-19 18:22:59.197,NULL,0,0,0,8210,648930001812,41,0,0,1.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.33,120,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E26,NULL,1.33,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-06-20 17:18:33.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,AminoVital Endurance Single Fp,0,9141,0,NULL,2013-09-19 18:22:59.210,NULL,0,0,0,9141,071757605138,132,0,0,2.35,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.95,13,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E27,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-05-28 14:53:41.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Ajinomoto 7500. ER,0,9154,0,NULL,2013-09-19 18:22:59.227,NULL,0,0,0,9154,071757605251,132,0,0,1.60,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.00,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E28,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-06-16 16:19:10.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Hot Rox Extreme 110ct,0,8337,0,NULL,2013-09-19 18:23:00.433,,0,0,0,8337,648930001539,41,0,0,37.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,32.24,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,31.49,,,,,0,0,0,,NULL,0,1,0x0000000001355E49,NULL,32.24,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-10-07 13:08:40.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,JACK 3D 8oz LLime,0,8722,0,NULL,2013-09-19 18:23:00.460,NULL,0,0,0,8722,094922163073,158,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.29,245,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,USP Labs,,,,,0,0,0,,NULL,0,1,0x0000000001355E4B,NULL,22.95,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-07-22 16:03:48.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,JACK 3D 8oz Grape BBgum,0,9174,0,NULL,2013-09-19 18:23:00.477,NULL,0,0,0,9174,094922018311,158,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.29,706,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,USP Labs,,,,,0,0,0,,NULL,0,1,0x0000000001355E4C,NULL,22.95,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-07-01 14:48:15.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,JACK 3D 8oz RaspBerryLime,0,9324,0,NULL,2013-09-19 18:23:00.490,NULL,0,0,0,9324,094922040145,158,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.29,187,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,USP Labs,,,,,0,0,0,,NULL,0,1,0x0000000001355E4D,NULL,22.95,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-11-10 10:42:28.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,JACK 3D 8.8oz Classic Fp,0,9935,0,NULL,2013-09-19 18:23:00.507,NULL,0,0,0,9935,094922368942,158,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.29,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,USP Labs,,,,,0,0,0,,NULL,0,1,0x0000000001355E4E,NULL,22.95,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-03-20 13:50:51.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,HydroXy Stim 100ct,0,9669,0,NULL,2013-09-19 18:23:00.523,NULL,0,0,0,9669,631656602883,10,0,0,35.99,0.00,0.00,0.00,19.99,1900-01-01 00:00:00.000,2013-10-30 00:00:00.000,0,0,0,30.11,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,29.24,,,,,0,0,0,,NULL,0,1,0x0000000001355E4F,NULL,30.11,0.00,0,0,0,1,0,0,0,NULL,0,0.00,2011-09-14 15:14:46.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,ProMaxProtein RTD 16.9oz Choco,0,7895,0,NULL,2013-09-19 18:23:02.733,NULL,0,0,0,7895,743659130000,31,0,0,2.59,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,2.29,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E7D,NULL,2.29,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-10-19 18:23:09.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,ProMaxProtein RTD 16.9oz C'Crm,0,7896,0,NULL,2013-09-19 18:23:02.750,NULL,0,0,0,7896,743659130208,31,0,0,2.59,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,2.29,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E7E,NULL,2.29,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-10-19 18:23:28.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,ProMaxProtein RTD 16.9oz Van,0,7897,0,NULL,2013-09-19 18:23:02.763,NULL,0,0,0,7897,743659130406,31,0,0,2.59,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,2.29,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E7F,NULL,2.29,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-10-19 18:23:40.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Ripped to the Max Grape 18oz,0,8100,0,NULL,2013-09-19 18:23:02.780,NULL,0,0,0,8100,045529588349,122,0,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.00,23,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E80,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-04-28 12:26:35.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,SPEED SHOT Green,0,8394,0,NULL,2013-09-19 18:23:02.793,NULL,0,0,0,8394,045529588318,122,0,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.95,39,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E81,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-11-12 13:52:20.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,SpeedShot Intensity Red,0,8515,0,NULL,2013-09-19 18:23:02.810,NULL,0,0,0,8515,045529588400,122,0,0,2.15,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.00,44,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E82,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-02-19 10:06:57.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,ProteinRush  RTD 17oz Vanilla,0,8587,0,NULL,2013-09-19 18:23:03.413,NULL,0,0,0,8587,610764830821,39,0,0,2.75,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,2.00,113,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E84,NULL,2.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-04-08 19:12:34.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Intensity Shot Grape 8.5oz,0,8616,0,NULL,2013-09-19 18:23:03.427,NULL,0,0,0,8616,045529588394,122,0,0,2.25,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.00,12,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E85,NULL,1.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-04-27 16:23:25.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PurePro Shot  Fp,0,8776,0,NULL,2013-09-19 18:23:03.460,NULL,0,0,0,8776,045529588417,122,0,0,2.35,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.95,33,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E86,NULL,1.95,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-08-18 16:13:17.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PurePro Shot  Grape,0,8777,0,NULL,2013-09-19 18:23:03.487,NULL,0,0,0,8777,045529588424,122,0,0,2.35,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.95,18,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E87,NULL,1.95,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-08-18 16:13:38.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,AnarChy Covalex 7.5oz FruPunch,0,9186,0,NULL,2013-09-19 18:23:03.503,NULL,0,0,0,9186,610764732590,39,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,19.45,19,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E88,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-07-16 15:58:21.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Promax Bar PB/Choc,0,9917,0,NULL,2013-09-19 18:23:03.517,,0,0,0,9917,743659188919,31,0,0,1.45,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,1.16,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,1.13,,,,,0,0,0,,NULL,0,1,0x0000000001355E89,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-03-08 15:04:35.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Promax Bar ChocChip/CD,0,9918,0,NULL,2013-09-19 18:23:03.533,,0,0,0,9918,743659129110,31,0,0,1.45,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,1.16,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,1.13,,,,,0,0,0,,NULL,0,1,0x0000000001355E8A,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-03-08 15:06:32.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,POWER CRUNCH BAR PB/Creme,0,10476,0,NULL,2013-09-19 18:23:03.713,NULL,0,0,0,10476,6642257727795,191,0,0,1.30,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.08,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E95,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,MojoNights 1 Ct,0,9467,0,NULL,2013-09-19 18:23:03.817,NULL,0,0,0,9467,718122119738,323,0,0,7.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,3.60,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,3.5,,,,,0,0,0,,NULL,0,1,0x0000000001355E9B,NULL,3.60,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-03-22 14:00:44.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,LibiGrow XXX,0,9603,0,NULL,2013-09-19 18:23:03.833,NULL,0,0,0,9603,705105830735,323,0,0,9.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,4.58,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E9C,NULL,4.58,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-07-23 16:56:49.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,MojoNights Woman 1 Ct,0,9606,0,NULL,2013-09-19 18:23:03.847,NULL,0,0,0,9606,718122121038,323,0,0,9.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,3.60,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,3.5,,,,,0,0,0,,NULL,0,1,0x0000000001355E9D,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-07-26 09:59:09.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,LOVE PACK 2,0,10047,0,NULL,2013-09-19 18:23:03.863,NULL,0,0,0,10047,705105834733,323,0,0,9.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,4.56,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E9E,NULL,4.56,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-06-06 16:30:33.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Mojo Night SUPREME 1000mg,0,10174,0,NULL,2013-09-19 18:23:03.877,NULL,0,0,0,10174,610585435915,323,0,0,9.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,4.58,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355E9F,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-08-31 13:16:21.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Kratomite ,0,10175,0,NULL,2013-09-19 18:23:03.893,NULL,0,0,0,10175,013964115901,323,0,0,7.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,4.16,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355EA0,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-08-31 13:28:36.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,N-Large2 CinnOat/3.8lbs,0,6667,0,NULL,2013-09-19 18:23:12.323,,0,0,0,6667,750902101298,99,0,0,24.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,11.36,23,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F70,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,N-Large2 Ch.Pb/3.8lb,0,7083,0,NULL,2013-09-19 18:23:12.360,,0,0,0,7083,750902101274,99,0,0,24.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,11.36,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F71,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,100% PURE WHEY/VANCin/5LB,0,7411,0,NULL,2013-09-19 18:23:12.373,,0,0,0,7411,750902101328,99,0,0,29.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,22.62,6,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F72,NULL,20.62,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Carb Intercept 120 tabs,0,10764,0,NULL,2013-09-19 18:23:12.390,NULL,0,0,0,10764,750902101250,99,0,0,14.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,10.50,62,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F73,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,CLA 90 sg,0,10766,0,NULL,2013-09-19 18:23:12.407,NULL,0,0,0,10766,750902103100,99,0,0,13.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,10.50,33,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F74,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Aminogen 90caps,0,10767,0,NULL,2013-09-19 18:23:12.423,NULL,0,0,0,10767,750902104770,99,0,0,10.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,7.25,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F75,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lean Mass Matrix 2lbs Vanilla,0,10769,0,NULL,2013-09-19 18:23:12.440,NULL,0,0,0,10769,750902301414,99,0,0,21.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,17.64,25,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F76,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Promax Bar/PB Cookie Dough,0,10730,0,NULL,2013-09-19 18:23:12.660,NULL,0,0,0,10730,743659188551,31,0,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.00,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F81,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Folic Acid 400mcg 250Tabs,0,6632,0,NULL,2013-09-19 18:23:15.160,NULL,0,0,0,6632,027434020909,2,0,0,4.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,2.99,7,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F8B,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Ripped Fuel Ext. Plus 50%,0,6920,0,NULL,2013-09-19 18:23:15.180,NULL,0,0,0,6920,027434022873,2,0,0,15.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,11.19,54,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F8C,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Acetyl-Carnitine 500mg/120cap,0,6951,0,NULL,2013-09-19 18:23:15.197,,0,0,0,6951,027434030649,2,0,0,32.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,16.23,154,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F8D,NULL,16.23,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal Friends Berry 50tabs,0,7104,0,NULL,2013-09-19 18:23:15.213,,0,0,0,7104,027434020497,2,0,0,7.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,5.31,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F8E,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,TL L-Lysine 1000mg/100tb,0,7131,0,NULL,2013-09-19 18:23:15.230,NULL,0,0,0,7131,027434030632,2,0,0,9.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,6.48,35,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F8F,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Ripped Fuel 90caps,0,7207,0,NULL,2013-09-19 18:23:15.247,,0,0,0,7207,027434022071,2,0,0,14.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,11.57,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F90,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,D3 + K2 Dots 1000iu 60 Tabs,0,7827,0,NULL,2013-09-19 18:23:15.263,NULL,0,0,0,7827,027434031622,2,0,0,6.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,3.59,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F91,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-09-06 12:03:21.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,B-1 Caps/100mg/100cap,0,8187,0,NULL,2013-09-19 18:23:15.280,,0,0,0,8187,027434006019,2,0,0,6.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,3.26,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F92,NULL,3.26,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-06-03 16:20:22.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Krill OIL 1000mg/60sgel,0,8395,0,NULL,2013-09-19 18:23:15.297,NULL,0,0,0,8395,027434031073,2,0,0,19.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,13.00,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F93,NULL,13.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-11-12 14:04:08.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,D3  5000iu 60sg,0,8961,0,NULL,2013-09-19 18:23:15.313,NULL,0,0,0,8961,015794058076,2,0,0,9.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,6.69,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F94,NULL,6.69,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-12-22 15:53:13.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,D3  5000iu 200sg,0,9304,0,NULL,2013-09-19 18:23:15.330,NULL,0,0,0,9304,015794058083,2,0,0,11.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,6.48,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,6.29,,,,,0,0,0,,NULL,0,1,0x0000000001355F95,NULL,6.48,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-10-28 09:30:27.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Mega L-Glutathione 250mg 60cap,0,10331,0,NULL,2013-09-19 18:23:15.350,NULL,0,0,0,10331,027434001656,2,0,0,18.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,14.38,17,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001355F96,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2013-01-02 22:26:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
